
Version        Name                                                                                                           Vendor                                  InstallState IdentifyingNumber                     
6.1.5295.17011 Microsoft Windows SDK for Visual Studio 2008 SP1 Express Tools for Win32                                       Microsoft Corporation                              5 {F5C819A5-E068-4f7d-B91A-1BD18702AFFB}
7.0.40715      Microsoft Windows SDK for Windows 7 (7.0)                                                                      Microsoft Corporation                              5 {B8ED63AE-B171-3D63-8C35-40B82C4A5FBA}
7.1.30514      Microsoft Windows SDK for Windows 7 (7.1)                                                                      Microsoft Corporation                              5 {3156336D-8E44-3671-A6FE-AE51D3D6564E}
7.1.30514      Microsoft Windows SDK for Windows 7 Common Utilities (30514)                                                   Microsoft Corporation                              5 {A0B0F02C-410B-3DE3-9740-EC4C3D902532}
7.0.40715      Microsoft Windows SDK for Windows 7 Common Utilities (40715)                                                   Microsoft Corporation                              5 {7298E5E5-90A7-3785-AAFA-AC335DA3178F}
7.1.30514      Microsoft Windows SDK for Windows 7 Headers and Libraries (30514)                                              Microsoft Corporation                              5 {84452C2C-BDCC-36F3-A189-CE15F02A47FB}
7.0.40715      Microsoft Windows SDK for Windows 7 Headers and Libraries (40715)                                              Microsoft Corporation                              5 {64D7179D-0240-3006-BB73-04DA18C03E14}
7.1.30514      Microsoft Windows SDK for Windows 7 Samples (30514)                                                            Microsoft Corporation                              5 {951E6223-AC28-345E-BCF4-B55C1267E321}
7.1.30514      Microsoft Windows SDK for Windows 7 Utilities for Win32 Development (30514)                                    Microsoft Corporation                              5 {6C8D7973-31F9-32E1-A820-8DD857910323}
7.0.40715      Microsoft Windows SDK for Windows 7 Utilities for Win32 Development (40715)                                    Microsoft Corporation                              5 {4653CB40-DF74-3770-8FB0-24472395D885}
7.1.30514      Microsoft Windows SDK Intellisense and Reference Assemblies (30514)                                            Microsoft Corporation                              5 {84E30D73-E30F-3A02-BAA0-5353C04DD18A}
7.0.40715      Microsoft Windows SDK Intellisense and Reference Assemblies (40715)                                            Microsoft Corporation                              5 {A216DF4A-28D1-3D94-ADA6-3AE50E42742D}
7.1.30514      Microsoft Windows SDK MSHelp (30514)                                                                           Microsoft Corporation                              5 {183C740A-0406-380F-A235-2EC2F8A28D13}
7.1.30514      Microsoft Windows SDK Net Fx Interop Headers And Libraries (30514)                                             Microsoft Corporation                              5 {68570626-1BF6-310B-AF69-6CD686C04AEA}
7.0.40715      Microsoft Windows SDK Net Fx Interop Headers And Libraries (40715)                                             Microsoft Corporation                              5 {698DEE97-5A35-3C60-960F-9FB9C58F4A3B}
1.0.0.0        Microsoft.VisualStudio.Office365                                                                               Microsoft Corporation                              5 {FDBEF614-ED6F-44CA-BD71-D0210C1EE3DF}
1.6.2.0        Microsoft.VisualStudio.Office365                                                                               Microsoft Corporation                              5 {3196EC29-B75D-4EE3-8AB0-46418BC31483}
1.1.6001.0     modemtools                                                                                                     Microsoft Corporation                              5 {E6847FF6-C825-4739-814D-8758A9B30A9A}
14.0.25420     MSBuild/NuGet Integration 14.0 (x86)                                                                           Microsoft Corporation                              5 {128C1654-3B9E-4959-8BFB-CE6F09C0A01D}
10.1.18362.1   MSI Development Tools                                                                                          Microsoft Corporation                              5 {DB4DB790-64DD-1902-4BF2-833B3B6DBCA1}
8.100.26898    MSI Development Tools                                                                                          Microsoft Corporation                              5 {CF3A1CA6-5E5E-B4BD-6CF1-363056816CA2}
14.0.23107     Multi-Device Hybrid Apps using C# - Templates - ENU                                                            Microsoft Corporation                              5 {12D99739-FFD3-3761-8AA6-F929E0FE407E}
1.2.40726.00   Node.js Tools 1.2 for Visual Studio 2015                                                                       Microsoft Corporation                              5 {E05B2785-8210-4FAF-B295-9D945345CFAA}
1.1.31020.00   Node.js Tools Dev 2015-10-20 for Visual Studio 2013                                                            Microsoft Corporation                              5 {079BCA87-9472-4AE0-BD28-A5EAC0D4B2A2}
1.1.6001.0     oacr_x86fre                                                                                                    Microsoft Corporation                              5 {CBE08674-3776-4578-9992-46FAEF528F15}
1.1.6001.0     offreg_ia64fre                                                                                                 Microsoft Corporation                              5 {35546EB8-2D2F-4AAD-9FE5-9574520F4AD8}
1.1.6001.0     offreg_x64fre                                                                                                  Microsoft Corporation                              5 {E754BD2E-5F64-4D38-A1C6-8B8143A09985}
1.1.6001.0     offreg_x86fre                                                                                                  Microsoft Corporation                              5 {6F9AD5EF-EF6A-4548-B797-2543F0D1F28F}
2.5.5631       Open XML SDK 2.5 for Microsoft Office                                                                          Microsoft Corporation                              5 {3EA16E23-14D2-466A-8268-D7CD40DC46B6}
11.0.51108     Pacote de Idiomas do Microsoft Visual Studio Tools for Applications 2012 x64 Hosting Support - PTB             Microsoft Corporation                              5 {E237254B-36A1-3D27-815E-B37C13BE0796}
11.0.51108     Pacote de Idiomas do Microsoft Visual Studio Tools for Applications 2012 x86 Hosting Support - PTB             Microsoft Corporation                              5 {03077B58-6ACF-32CA-B42A-EAA458C295A1}
1.1.6001.0     pfd_ia64fre                                                                                                    Microsoft Corporation                              5 {D982C565-EE25-4E1D-8581-95ABDF637032}
1.1.6001.0     pfd_x64fre                                                                                                     Microsoft Corporation                              5 {4DD3FE4D-1D81-44F4-9FCC-BB8F861C6E21}
1.1.6001.0     pfd_x86fre                                                                                                     Microsoft Corporation                              5 {82B341CB-D57D-4286-BE54-FB86BAAD23EB}
1.1.6001.0     pnptools_ia64fre                                                                                               Microsoft Corporation                              5 {DC6B7F7C-20F7-4D40-9735-957752CE5F53}
1.1.6001.0     pnptools_x64fre                                                                                                Microsoft Corporation                              5 {198C0A8A-5E8D-4CF5-BE66-9D0E1FFBC217}
1.1.6001.0     pnptools_x86fre                                                                                                Microsoft Corporation                              5 {670CAF31-78EA-4A8B-9F8D-32EC018B1345}
1.1.6001.0     powermanagement_ia64fre                                                                                        Microsoft Corporation                              5 {1E8FC55E-F212-4B80-A0F7-A0D178C2FE4A}
1.1.6001.0     powermanagement_x64fre                                                                                         Microsoft Corporation                              5 {B4665EAE-6733-4978-8757-629C7D8DD6A5}
1.1.6001.0     powermanagement_x86fre                                                                                         Microsoft Corporation                              5 {9936A6C2-0C21-49D8-8AB1-92384259D214}
6.1.0.0        PowerShell 6-x64                                                                                               Microsoft Corporation                              5 {5B7A41F8-E132-45BE-92D5-48543F89372F}
2.6.0.0        PowerShellIntegration.Notifications                                                                            Microsoft Corporation                              5 {0B48F5AE-6A17-49C1-8C65-81C6F74E6CF2}
11.1.3000.0    Prerequisites for SSDT                                                                                         Microsoft Corporation                              5 {35C1D9D6-87C0-46A3-B1B4-EDBCC063221C}
12.0.2000.8    Prerequisites for SSDT                                                                                         Microsoft Corporation                              5 {21373064-AD95-48DB-A32E-0D9E08EF7355}
13.1.4001.0    Prerequisites for SSDT                                                                                         Microsoft Corporation                              5 {CDED15B3-65CE-4DAD-A602-8F12564E688E}
1.1.6001.0     printtools_ia64fre                                                                                             Microsoft Corporation                              5 {38AD20B9-0433-45D5-86D6-C76BAE151892}
1.1.6001.0     printtools_x64fre                                                                                              Microsoft Corporation                              5 {3A2F0C18-0F0B-44BF-80F0-CB4204565573}
1.1.6001.0     printtools_x86fre                                                                                              Microsoft Corporation                              5 {B533A27C-3B5D-42AB-B397-A817F154CC22}
14.0.23107     Project and Item Templates for Visual Studio Community 2015 - ENU                                              Microsoft Corporation                              5 {85619B33-76D7-4FF8-A04D-6E568B0CF29A}
14.0.25527     Project and Item Templates for Visual Studio Express 2015 for Windows 10 - ENU                                 Microsoft Corporation                              5 {31F41F21-21C1-4A52-AFA7-B7D7F6B181AF}
14.0.25527     Project and Item Templates for Visual Studio Professionald 2015 - ENU                                          Microsoft Corporation                              5 {35BD3B44-C9E4-457D-8260-41566E8BEFE2}
2.2.40825.00   Python Tools 2.2.5 for Visual Studio 2015                                                                      Microsoft Corporation                              5 {615045D1-CEF9-482C-AD74-6432A0ACE9E5}
2.2.30821.01   Python Tools Dev 2015-08-21 for Visual Studio 2013                                                             Microsoft Corporation                              5 {80CE7722-2F90-4AD8-A30D-7E3D2B712D15}
1.1.6001.0     readme                                                                                                         Microsoft Corporation                              5 {5193B1FC-FC33-4CBA-9B9F-85F3D8F7CD87}
14.0.23107     Roslyn Language Services - x86                                                                                 Microsoft Corporation                              5 {6C1985E7-E1C5-3A95-86EF-2C62465F15C3}
14.0.25431     Roslyn Language Services - x86                                                                                 Microsoft Corporation                              5 {6970C7E1-F99D-388D-8903-DF8FCE677FED}
10.1.18362.1   SDK ARM Additions                                                                                              Microsoft Corporation                              5 {73681F86-CD86-4208-572F-959B45430B04}
8.100.26846    SDK ARM Additions                                                                                              Microsoft Corporation                              5 {61C9A3E6-04AB-866D-E1CA-39F757369483}
10.1.18362.1   SDK ARM Redistributables                                                                                       Microsoft Corporation                              5 {67EE3804-9642-62BA-EBF1-B1561FB4ECBE}
8.100.26846    SDK ARM Redistributables                                                                                       Microsoft Corporation                              5 {A5596E7E-9360-A80C-08F9-6A0AA8658323}
12.0.30501     SDK de comprobación de Visual Studio 2012 - esn                                                                Microsoft Corporation                              5 {90EF884E-5253-324C-9C11-63C9DA16BF0C}
10.1.18362.1   SDK Debuggers                                                                                                  Microsoft Corporation                              5 {1AA664F4-B63F-74FD-35B6-993DDA3DEF81}
8.100.26936    SDK Debuggers                                                                                                  Microsoft Corporation                              5 {9274C832-3D8A-A294-FDE8-8B9272357098}
8.59.29746     SDK Debuggers                                                                                                  Microsoft Corporation                              5 {E63A3353-003C-E4C2-230B-F155212D1479}
10.1.18362.1   SDK Debuggers ARM                                                                                              Microsoft Corporation                              5 {82E6BEFF-C8FB-1B97-3026-15C48C8FF960}
8.100.26846    SDK Debuggers ARM                                                                                              Microsoft Corporation                              5 {D9ACDBF9-C215-1024-89FC-87B78B3AA9E8}
1.1.6001.0     sdv                                                                                                            Microsoft Corporation                              5 {D721152B-35EB-44F3-AB58-D0AE8882813F}
1.1.6001.0     setuptools_ia64fre                                                                                             Microsoft Corporation                              5 {B2B60AF9-E82A-453D-AB79-B4103614FF7E}
1.1.6001.0     setuptools_x64fre                                                                                              Microsoft Corporation                              5 {17349339-D8E7-4394-805E-E2346C19BA82}
1.1.6001.0     setuptools_x86fre                                                                                              Microsoft Corporation                              5 {8AFD8D85-FF4D-4DA7-B1A0-14C6A1BA1F59}
15.0.4711.1001 SharePoint Client Components                                                                                   Microsoft Corporation                              5 {95150004-1163-0409-1000-0000000FF1CE}
16.0.4002.1211 SharePoint Client Components                                                                                   Microsoft Corporation                              5 {95160003-1163-0409-1000-0000000FF1CE}
10.50.1600.1   SQL Server 2008 R2 Reporting Services                                                                          Microsoft Corporation                              5 {0C270C59-8706-42B8-A2AD-6E5EE18BC90B}
10.52.4000.0   SQL Server 2008 R2 SP2 Common Files                                                                            Microsoft Corporation                              5 {36F70DEE-1EBF-4707-AFA2-E035EEAEBAA1}
10.52.4000.0   SQL Server 2008 R2 SP2 Common Files                                                                            Microsoft Corporation                              5 {234F6B0D-10AE-4BB7-B2F3-E48D4861952D}
10.52.4000.0   SQL Server 2008 R2 SP2 Database Engine Services                                                                Microsoft Corporation                              5 {FBD367D1-642F-47CF-B79B-9BE48FB34007}
10.52.4000.0   SQL Server 2008 R2 SP2 Database Engine Services                                                                Microsoft Corporation                              5 {FA7394B8-CE65-4F9E-AC99-F372AD365424}
10.52.4000.0   SQL Server 2008 R2 SP2 Database Engine Shared                                                                  Microsoft Corporation                              5 {A2122A9C-A699-4365-ADF8-68FEAC125D61}
10.52.4000.0   SQL Server 2008 R2 SP2 Database Engine Shared                                                                  Microsoft Corporation                              5 {C942A025-A840-4BF2-8987-849C0DD44574}
10.52.4000.0   SQL Server 2008 R2 SP2 Full text search                                                                        Microsoft Corporation                              5 {9DFA5914-C275-42E0-810E-C88E46A7F9EA}
10.52.4000.0   SQL Server 2008 R2 SP2 Reporting Services                                                                      Microsoft Corporation                              5 {2453DBC8-ACC4-4711-BD03-0C15353AA3D8}
11.1.3000.0    SQL Server 2012 Common Files                                                                                   Microsoft Corporation                              5 {202AAF1F-69AA-442A-B59F-6B54B1AD07C6}
11.1.3000.0    SQL Server 2012 Common Files                                                                                   Microsoft Corporation                              5 {1D411379-9CE0-4B13-A19B-72D3222DD620}
11.1.3000.0    SQL Server 2012 Database Engine Services                                                                       Microsoft Corporation                              5 {26773F6F-E7B5-4F58-9347-0347C998BA7D}
11.1.3000.0    SQL Server 2012 Database Engine Services                                                                       Microsoft Corporation                              5 {C22864D5-FB3F-4609-BF0C-ADBCC70742C4}
11.1.3000.0    SQL Server 2012 Database Engine Shared                                                                         Microsoft Corporation                              5 {6603C2CE-3C54-4F1D-92F9-8390CD4CCCA8}
11.1.3000.0    SQL Server 2012 Database Engine Shared                                                                         Microsoft Corporation                              5 {54FF8FAB-DE27-4187-82F1-EBAE6AEE869A}
11.1.3000.0    SQL Server 2012 Full text search                                                                               Microsoft Corporation                              5 {F02F102E-85FC-405B-A6DF-73B0BF644AF0}
11.0.2100.60   SQL Server 2012 Reporting Services                                                                             Microsoft Corporation                              5 {82B0E9F4-0AB7-4426-B7D1-23F7C38A1AA0}
11.1.3000.0    SQL Server 2012 Reporting Services                                                                             Microsoft Corporation                              5 {EA19E94A-0759-44E4-B14D-ADE3F770A42C}
12.1.4100.1    SQL Server 2014 Client Tools                                                                                   Microsoft Corporation                              5 {2BA1811B-44C0-4C50-8C5A-CE68AB25ED71}
12.1.4100.1    SQL Server 2014 Client Tools                                                                                   Microsoft Corporation                              5 {B5ECFA5C-AC4F-45A4-A12E-A76ABDD9CCBA}
12.0.2000.8    SQL Server 2014 Common Files                                                                                   Microsoft Corporation                              5 {BFB3B874-8033-4F5E-BE47-0AED2541E57C}
12.0.2000.8    SQL Server 2014 Common Files                                                                                   Microsoft Corporation                              5 {F78A23CD-E9A0-46E3-88E2-CF2CC93AE7BA}
12.1.4100.1    SQL Server 2014 Common Files                                                                                   Microsoft Corporation                              5 {F7012F84-80F5-4C25-852E-B1BA03276FE6}
12.1.4100.1    SQL Server 2014 Common Files                                                                                   Microsoft Corporation                              5 {BD1CD96B-FE4B-4EAE-83D4-6EF55AB5779C}
12.0.2430.0    SQL Server 2014 Data Tools - BI for Visual Studio 2013                                                         Microsoft Corporation                              5 {FC6997B5-E23C-49AD-B9BF-BD0B7F4D8BA0}
12.1.4100.1    SQL Server 2014 Database Engine Services                                                                       Microsoft Corporation                              5 {0E4525B4-8B3D-429D-A283-2D6F9583EC5A}
12.1.4100.1    SQL Server 2014 Database Engine Services                                                                       Microsoft Corporation                              5 {8B9312D8-1BDB-4A44-A52F-4AB73BD300FD}
12.1.4100.1    SQL Server 2014 Database Engine Shared                                                                         Microsoft Corporation                              5 {D1B847A9-B06B-4264-9EF0-78E6E1571E65}
12.1.4100.1    SQL Server 2014 Database Engine Shared                                                                         Microsoft Corporation                              5 {ACC530B8-B6B4-40D6-B59B-152468CF47D0}
12.0.2000.8    SQL Server 2014 Full text search                                                                               Microsoft Corporation                              5 {FD534AFE-661C-4DD1-A93B-8F9D027C216F}
12.1.4100.1    SQL Server 2014 Management Studio                                                                              Microsoft Corporation                              5 {839EF29A-3055-43DC-ADCE-8E84893798D5}
12.1.4100.1    SQL Server 2014 Management Studio                                                                              Microsoft Corporation                              5 {75A54138-3B98-4705-92E4-F619825B121F}
12.1.4100.1    SQL Server 2014 Reporting Services                                                                             Microsoft Corporation                              5 {66F5DFE0-A4C4-4B9C-B7AD-E64420723A1A}
12.1.4100.1    SQL Server 2014 Reporting Services                                                                             Microsoft Corporation                              5 {B9C1576D-BB9B-4CAB-9400-A72ECCC18968}
12.0.2000.8    SQL Server 2014 SQL Data Quality Common                                                                        Microsoft Corporation                              5 {1DB4F090-6E80-4DC8-9844-850316780073}
13.1.4001.0    SQL Server 2016 Analysis Services                                                                              Microsoft Corporation                              5 {3B0E0BA3-F3CD-4100-9BC8-ADE6F00093E6}
13.1.4001.0    SQL Server 2016 Analysis Services                                                                              Microsoft Corporation                              5 {C2D85992-11D5-4BC8-A8BF-77B6749FA9AC}
13.0.1601.5    SQL Server 2016 Batch Parser                                                                                   Microsoft Corporation                              5 {D7A905DB-9A1E-4670-9488-F979F8A77A58}
13.0.14500.10  SQL Server 2016 Client Tools                                                                                   Microsoft Corporation                              5 {A070F2AC-A75B-448C-BECB-B794EB7E0E0D}
13.0.14500.10  SQL Server 2016 Client Tools                                                                                   Microsoft Corporation                              5 {9478E350-F157-4724-AE17-6ADA0E9E2351}
13.0.1601.5    SQL Server 2016 Client Tools Extensions                                                                        Microsoft Corporation                              5 {AB765DC7-7642-4D1C-BEDC-035516CCD224}
13.0.1601.5    SQL Server 2016 Client Tools Extensions                                                                        Microsoft Corporation                              5 {7E94713F-EF30-46EB-B809-BBA8603FBF9E}
13.1.4001.0    SQL Server 2016 Common Files                                                                                   Microsoft Corporation                              5 {16F3645F-1343-4462-92DC-9AE66A2E68A3}
13.1.4001.0    SQL Server 2016 Common Files                                                                                   Microsoft Corporation                              5 {57846DA8-8B5D-4466-B850-E8CDFC94046C}
13.0.14500.10  SQL Server 2016 Connection Info                                                                                Microsoft Corporation                              5 {8A3AE1F0-0752-435D-A01C-033BDD629C8B}
13.0.16108.4   SQL Server 2016 Connection Info                                                                                Microsoft Corporation                              5 {6EE546C8-37CE-47FA-9BED-9EB3CB79E8CA}
13.1.4001.0    SQL Server 2016 Database Engine Services                                                                       Microsoft Corporation                              5 {0CF485A6-6486-4E5A-B1B8-A32EF067DB05}
13.1.4001.0    SQL Server 2016 Database Engine Services                                                                       Microsoft Corporation                              5 {050B443D-9AEB-4847-B92A-E7DD886DCFE1}
13.1.4001.0    SQL Server 2016 Database Engine Shared                                                                         Microsoft Corporation                              5 {81CABA93-27C0-4BD9-9B5E-227C76B59F46}
13.1.4001.0    SQL Server 2016 Database Engine Shared                                                                         Microsoft Corporation                              5 {686A81C0-C8E4-46F6-952F-B19A28E8C430}
13.0.1601.5    SQL Server 2016 DMF                                                                                            Microsoft Corporation                              5 {2FFF0757-4360-42F5-8814-16BB5CF0145F}
13.0.1601.5    SQL Server 2016 DMF                                                                                            Microsoft Corporation                              5 {34A20DEE-6AD4-44A6-95FF-DFF95CD22B8C}
13.1.4001.0    SQL Server 2016 Full text search                                                                               Microsoft Corporation                              5 {4DDABECD-F8BE-4A7E-B251-666CE3E0D369}
13.1.4001.0    SQL Server 2016 Reporting Services                                                                             Microsoft Corporation                              5 {DCCACA67-90C8-4BB1-8210-A72C16E1A412}
13.1.4001.0    SQL Server 2016 Reporting Services                                                                             Microsoft Corporation                              5 {D6434011-9A6C-4C09-8C9A-E2B4E2E4835D}
13.0.14500.10  SQL Server 2016 Shared Management Objects                                                                      Microsoft Corporation                              5 {D3FC7A31-F127-4E2A-96F6-B24FA7D3FFAF}
13.0.16107.4   SQL Server 2016 Shared Management Objects                                                                      Microsoft Corporation                              5 {B1161C6B-1DD3-45E7-8769-9C318038459C}
13.0.1601.5    SQL Server 2016 Shared Management Objects Extensions                                                           Microsoft Corporation                              5 {FA548BCB-5732-40F8-85B0-61515D18D9C1}
13.0.1601.5    SQL Server 2016 Shared Management Objects Extensions                                                           Microsoft Corporation                              5 {B6E1A5EB-1C58-4A04-B76B-E5FE1BE22CA1}
13.0.1601.5    SQL Server 2016 SQL Diagnostics                                                                                Microsoft Corporation                              5 {766BE25E-D2B5-4E76-BCB0-29B801BADB3F}
13.0.1601.5    SQL Server 2016 XEvent                                                                                         Microsoft Corporation                              5 {E6FFAAAF-D8B5-4D46-8514-26E96D9F3D8D}
13.0.1601.5    SQL Server 2016 XEvent                                                                                         Microsoft Corporation                              5 {8CF2CA8E-3984-46B9-B493-F844F3774FA1}
14.0.1000.169  SQL Server 2017 Analysis Services                                                                              Microsoft Corporation                              5 {598AB54A-685C-4D2B-B839-E3C4A8F8F2F7}
14.0.1000.169  SQL Server 2017 Analysis Services                                                                              Microsoft Corporation                              5 {D6587F03-026D-41B5-AE4B-EEBD770F8BDF}
14.0.1000.169  SQL Server 2017 Batch Parser                                                                                   Microsoft Corporation                              5 {2C6E8311-28BD-4615-9545-6E39E8E83A4B}
14.0.1000.169  SQL Server 2017 Client Tools                                                                                   Microsoft Corporation                              5 {BD1502B1-778B-44B6-B2B4-0B77BD0366A1}
14.0.1000.169  SQL Server 2017 Client Tools                                                                                   Microsoft Corporation                              5 {A6A9EFA1-AFEB-4209-B25D-3CFF2E6FAE2C}
14.0.1000.169  SQL Server 2017 Client Tools Extensions                                                                        Microsoft Corporation                              5 {200F38B2-1492-4576-B08C-78F2C2C953FC}
14.0.1000.169  SQL Server 2017 Client Tools Extensions                                                                        Microsoft Corporation                              5 {06324A5D-66BB-4FAC-8D0B-9FEC1B230FFF}
14.0.1000.169  SQL Server 2017 Common Files                                                                                   Microsoft Corporation                              5 {B777C4C0-A1CD-4AB9-99B1-AD5FBED6F8E5}
14.0.1000.169  SQL Server 2017 Common Files                                                                                   Microsoft Corporation                              5 {9D1C0509-D490-4E9E-ACF5-A73E5C53742D}
14.0.1000.169  SQL Server 2017 Connection Info                                                                                Microsoft Corporation                              5 {89A7644F-E056-4EC1-BFDE-9D1A531D6855}
14.0.1000.169  SQL Server 2017 Connection Info                                                                                Microsoft Corporation                              5 {A9A443F5-56E1-4FC6-937C-5F481345A843}
14.0.1000.169  SQL Server 2017 Database Engine Services                                                                       Microsoft Corporation                              5 {6FA5689F-904D-438E-A70E-AF46681A703F}
14.0.1000.169  SQL Server 2017 Database Engine Services                                                                       Microsoft Corporation                              5 {D9486883-F65B-45EA-870F-B4A222A8F573}
14.0.1000.169  SQL Server 2017 Database Engine Shared                                                                         Microsoft Corporation                              5 {793F1C1E-5C83-4E33-A29B-6EAA7C1E791C}
14.0.1000.169  SQL Server 2017 Database Engine Shared                                                                         Microsoft Corporation                              5 {0E22DBB4-691B-400C-B52D-8DFE8EC421AA}
14.0.1000.169  SQL Server 2017 DMF                                                                                            Microsoft Corporation                              5 {D7D28BBF-3B0E-43F0-A457-331F1CD9E9EB}
14.0.1000.169  SQL Server 2017 DMF                                                                                            Microsoft Corporation                              5 {B9998A13-5563-496C-B95E-597FFC70B670}
14.0.1000.169  SQL Server 2017 Full text search                                                                               Microsoft Corporation                              5 {2C3E60D3-38BC-4EC4-BBD4-E7EC85FCDF35}
14.0.1000.169  SQL Server 2017 Shared Management Objects                                                                      Microsoft Corporation                              5 {10855B1A-F7F2-4D8A-A725-9287C73BED5A}
14.0.1000.169  SQL Server 2017 Shared Management Objects                                                                      Microsoft Corporation                              5 {6CBBF624-696C-499E-948D-ADBAFFA2F548}
14.0.1000.169  SQL Server 2017 Shared Management Objects Extensions                                                           Microsoft Corporation                              5 {8C515C22-BE07-4908-985C-0AA9349E1ED4}
14.0.1000.169  SQL Server 2017 Shared Management Objects Extensions                                                           Microsoft Corporation                              5 {C6D92730-3EC0-47B1-8F6C-6F5635D1EFAC}
14.0.1000.169  SQL Server 2017 SQL Diagnostics                                                                                Microsoft Corporation                              5 {DFA6A906-3024-49DE-87AD-750EAED2FA49}
14.0.1000.169  SQL Server 2017 XEvent                                                                                         Microsoft Corporation                              5 {AA2A015C-C210-413B-95F6-BF9D3CDD6E0D}
14.0.1000.169  SQL Server 2017 XEvent                                                                                         Microsoft Corporation                              5 {12D2DB8D-80FF-4152-8F51-EDB3BD3C6976}
10.50.1600.1   Sql Server Customer Experience Improvement Program                                                             Microsoft Corporation                              5 {F31183CF-E10F-4DE1-BB59-6C0FF38E481E}
11.1.3000.0    Sql Server Customer Experience Improvement Program                                                             Microsoft Corporation                              5 {BED1EA3D-592D-4305-9D1F-20F03726EFC1}
12.1.4100.1    Sql Server Customer Experience Improvement Program                                                             Microsoft Corporation                              5 {6476DB81-F263-4C04-8574-AAD31136C304}
13.1.4001.0    Sql Server Customer Experience Improvement Program                                                             Microsoft Corporation                              5 {0D9BD39A-A870-4FDF-B590-1E9787CF16D9}
14.0.514.48    SQL Server Data Tools Analysis Services                                                                        Microsoft Corporation                              5 {80EBD9F1-33C7-4619-91B1-26F3C90DBD79}
14.0.514.48    SQL Server Data Tools Reporting Services                                                                       Microsoft Corporation                              5 {7F131B36-62C3-4941-B152-52A773C72076}
14.0.500.272   SQL Server Integration Services                                                                                Microsoft Corporation                              5 {E349FECD-CCF5-4C17-A389-FD84EFC0ABA7}
11.3.6523.0    SQL Server Integration Services 2012                                                                           Microsoft Corporation                              5 {A84122B3-46D9-4E16-BBAC-DB42901505DA}
12.1.4449.0    SQL Server Integration Services 2014                                                                           Microsoft Corporation                              5 {7E179A70-38C8-4783-90E8-5594C707B6E1}
13.1.4424.1    SQL Server Integration Services 2016                                                                           Microsoft Corporation                              5 {3FBB5C06-C2EB-4549-B6D1-905E48B9D7CB}
14.0.61702.070 SSDT                                                                                                           Microsoft Corporation                              5 {4F7712E4-0363-45A1-A11E-D93DB1F0F325}
12.0.21005     Team Explorer for Microsoft Visual Studio 2013                                                                 Microsoft Corporation                              5 {C9E7751E-88ED-36CF-B610-71A1D262E906}
14.0.25420     Test Tools for Microsoft Visual Studio 2015                                                                    Microsoft Corporation                              5 {643BDDEB-9D82-4D2A-B285-D7746A5D6F32}
1.1.6001.0     toolindex                                                                                                      Microsoft Corporation                              5 {3B31D97A-7CF4-4ED2-8593-535AE7C0FB92}
1.1.6001.0     tools_ia64fre                                                                                                  Microsoft Corporation                              5 {384DB786-E488-45CC-AB4A-E6ABE11B0905}
1.1.6001.0     tools_x64fre                                                                                                   Microsoft Corporation                              5 {8B62890F-E903-42BA-B1F7-7868432BCC4A}
1.1.6001.0     tools_x86fre                                                                                                   Microsoft Corporation                              5 {CC2FB3DD-C2DD-4D35-911C-042F3532EE79}
1.1.6001.0     tracingtool_ia64fre                                                                                            Microsoft Corporation                              5 {3C9E736F-8436-41D2-87F3-1468A59CA866}
1.1.6001.0     tracingtool_x64fre                                                                                             Microsoft Corporation                              5 {37E0996B-CD8D-46C9-A801-9EE67276DF9A}
1.1.6001.0     tracingtool_x86fre                                                                                             Microsoft Corporation                              5 {4077C73A-C623-40B9-8D0A-B9D501AF3046}
1.0.5.0        TypeScript Power Tool                                                                                          Microsoft Corporation                              5 {6098D454-CB7B-44C2-8615-D869FD9655C7}
1.4.0.0        TypeScript Power Tool                                                                                          Microsoft Corporation                              5 {9D554207-5BB5-4089-9D5B-F63F5A384760}
1.5.2.0        TypeScript Power Tool                                                                                          Microsoft Corporation                              5 {8B0C4A3E-F7EB-4D61-B651-7D054D1F4954}
1.6.2.0        TypeScript Power Tool                                                                                          Microsoft Corporation                              5 {346E501F-44C7-4B89-9B74-1D1C8E773829}
1.7.3.0        TypeScript Power Tool                                                                                          Microsoft Corporation                              5 {8D1A3930-A327-46F3-97D4-ECC750E4E643}
1.8.34.0       TypeScript Power Tool                                                                                          Microsoft Corporation                              5 {465ACA24-B8D6-4FEC-A42D-9EFCB92CD560}
2.4.1.0        TypeScript SDK                                                                                                 Microsoft Corporation                              5 {FD326037-30ED-4B51-9EBD-9D09E44A90D2}
2.5.2.0        TypeScript SDK                                                                                                 Microsoft Corporation                              5 {FE41E8E7-CDE6-4F01-A4DD-3BA6C40E55C5}
2.6.1.0        TypeScript SDK                                                                                                 Microsoft Corporation                              5 {3218EA93-AE61-4C3B-859D-C8EFA0AB7FF3}
2.7.2.0        TypeScript SDK                                                                                                 Microsoft Corporation                              5 {87297AA6-D90E-4AA5-9BEF-BA30EF4EDAE7}
2.8.3.0        TypeScript SDK                                                                                                 Microsoft Corporation                              5 {67DEF182-B4C8-4BB9-BA51-8EA574C28521}
3.0.1.0        TypeScript SDK                                                                                                 Microsoft Corporation                              5 {1CCCDFFB-8999-4308-9192-F326D7E22187}
1.8.2.0        TypeScript Tools for Microsoft Visual Studio 2013                                                              Microsoft Corporation                              5 {E9B88DE2-9E26-451E-AF29-4813C3C0B5C0}
